Time,Timestamp,Counter,Interpolated,Contact Quality,Sensors
1722048506.2612,2024-07-26 19:48:26.261,49,false,0.0,4243.974, 4335.513, 4104.872, 4187.564, 4288.718
1722048506.269,2024-07-26 19:48:26.269,50,false,0.0,4229.231, 4340.769, 4101.026, 4174.872, 4267.949
1722048506.2768,2024-07-26 19:48:26.276,51,false,0.0,4225.385, 4340.385, 4105.641, 4169.231, 4267.564
1722048506.2846,2024-07-26 19:48:26.284,52,false,0.0,4228.974, 4334.103, 4110.256, 4178.59, 4278.333
1722048506.2924,2024-07-26 19:48:26.292,53,false,0.0,4230.897, 4340.0, 4108.974, 4185.513, 4278.718
1722048506.3002,2024-07-26 19:48:26.300,54,false,0.0,4242.949, 4364.231, 4120.0, 4187.051, 4287.82
1722048506.308,2024-07-26 19:48:26.308,55,false,0.0,4246.795, 4368.59, 4128.718, 4190.385, 4300.897
1722048506.3159,2024-07-26 19:48:26.315,56,false,0.0,4230.897, 4343.077, 4111.667, 4189.872, 4292.564
1722048506.3237,2024-07-26 19:48:26.323,57,false,0.0,4227.436, 4337.18, 4102.564, 4188.59, 4282.051
1722048506.3315,2024-07-26 19:48:26.331,58,false,0.0,4237.18, 4352.949, 4119.231, 4196.795, 4288.846
1722048506.3393,2024-07-26 19:48:26.339,59,false,0.0,4233.846, 4344.103, 4121.282, 4204.487, 4293.718
1722048506.3471,2024-07-26 19:48:26.347,60,false,0.0,4231.026, 4331.795, 4104.103, 4202.564, 4287.436
1722048506.3549,2024-07-26 19:48:26.354,61,false,0.0,4232.692, 4351.026, 4100.128, 4198.718, 4276.795
1722048506.3627,2024-07-26 19:48:26.362,62,false,0.0,4211.026, 4355.513, 4096.41, 4187.18, 4258.846
1722048506.3705,2024-07-26 19:48:26.370,63,false,0.0,4181.154, 4324.615, 4075.0, 4168.974, 4241.026
1722048506.3784,2024-07-26 19:48:26.378,64,false,0.0,4180.769, 4316.923, 4063.461, 4169.615, 4239.487
1722048506.3862,2024-07-26 19:48:26.386,65,false,0.0,4195.513, 4343.461, 4075.513, 4181.154, 4245.641
1722048506.394,2024-07-26 19:48:26.394,66,false,0.0,4200.128, 4361.923, 4092.949, 4177.18, 4247.692
1722048506.4018,2024-07-26 19:48:26.401,67,false,0.0,4205.769, 4368.205, 4106.923, 4176.923, 4255.385
1722048506.4096,2024-07-26 19:48:26.409,68,false,0.0,4211.539, 4362.82, 4109.359, 4190.256, 4262.82
1722048506.4174,2024-07-26 19:48:26.417,69,false,0.0,4202.82, 4341.282, 4101.154, 4188.59, 4255.0
1722048506.4252,2024-07-26 19:48:26.425,70,false,0.0,4200.256, 4341.795, 4109.615, 4182.308, 4254.231
1722048506.433,2024-07-26 19:48:26.433,71,false,0.0,4214.231, 4365.641, 4131.667, 4194.615, 4273.333
1722048506.4409,2024-07-26 19:48:26.440,72,false,0.0,4215.385, 4361.539, 4128.333, 4201.923, 4277.436
1722048506.4487,2024-07-26 19:48:26.448,73,false,0.0,4207.436, 4343.461, 4108.59, 4195.128, 4263.718
1722048506.4565,2024-07-26 19:48:26.456,74,false,0.0,4212.82, 4344.103, 4105.769, 4191.41, 4261.539
1722048506.4643,2024-07-26 19:48:26.464,75,false,0.0,4207.308, 4332.308, 4104.487, 4182.692, 4256.667
1722048506.4721,2024-07-26 19:48:26.472,76,false,0.0,4187.692, 4316.667, 4091.923, 4173.59, 4239.615
1722048506.4799,2024-07-26 19:48:26.479,77,false,0.0,4192.051, 4341.282, 4095.128, 4182.18, 4240.513
1722048506.4877,2024-07-26 19:48:26.487,78,false,0.0,4203.846, 4368.974, 4109.744, 4185.385, 4250.0
1722048506.4955,2024-07-26 19:48:26.495,79,false,0.0,4190.256, 4358.846, 4107.692, 4172.692, 4244.231
1722048506.5034,2024-07-26 19:48:26.503,80,false,0.0,4185.128, 4347.949, 4104.359, 4179.359, 4247.82
1722048506.5112,2024-07-26 19:48:26.511,81,false,0.0,4201.667, 4356.026, 4111.795, 4197.564, 4264.231
1722048506.519,2024-07-26 19:48:26.519,82,false,0.0,4201.154, 4354.231, 4102.051, 4191.41, 4261.667
1722048506.5268,2024-07-26 19:48:26.526,83,false,0.0,4193.461, 4339.615, 4086.41, 4183.461, 4255.641
1722048506.5346,2024-07-26 19:48:26.534,84,false,0.0,4213.59, 4340.769, 4104.487, 4199.231, 4273.333
